ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17,TRACK_EDGE_18
1,0,0.4,199.748,0.203664,-0.0586836,4.78632,4.81055,4.98877,5.35138,5.96921,6.99403,8.78008,12.3557,22.7134,107.543,45.2301,23.5474,15.7005,11.96,9.87567,8.62234,7.8573,7.42017,7.23425
1,0,0,199.686,0.21047,-0.0767061,4.75128,4.76013,4.92023,5.25842,5.83972,6.8029,8.46739,11.7315,20.6031,115.32,49.4597,24.9561,16.3365,12.3156,10.1,8.77435,7.96393,7.495,7.284
1,0,0,199.615,0.21877,-0.0946361,4.70862,4.70251,4.84473,5.15913,5.70499,6.60909,8.15944,11.144,18.826,122.543,54.2197,26.5368,17.0383,12.7055,10.347,8.94322,8.0844,7.58192,7.34503
1,0,0,199.635,0.228312,-0.109441,4.6582,4.64001,4.76756,5.06199,5.57819,6.43348,7.89163,10.659,17.5064,127.347,58.6047,28.0235,17.695,13.0725,10.5826,9.10767,8.20516,7.67295,7.41367
1,0,0,199.694,0.239044,-0.120198,4.59918,4.57251,4.68906,4.96814,5.46121,6.27856,7.66663,10.2753,16.5632,130.237,62.0867,29.2628,18.252,13.3907,10.7922,9.25872,8.3204,7.76431,7.48755
1,0,0,199.789,0.251048,-0.127521,4.53082,4.49872,4.60733,4.87448,5.34921,6.13657,7.47054,9.96115,15.8627,131.843,64.6506,30.2493,18.7127,13.6637,10.9791,9.39869,8.43186,7.85687,7.56689
1,0,0,199.922,0.264353,-0.13183,4.45282,4.41791,4.52106,4.77917,5.23941,6.00314,7.29502,9.6978,15.3347,132.464,66.3025,30.9747,19.079,13.8941,11.145,9.52869,8.53999,7.95096,7.65155
1,0,0,200.089,0.278921,-0.133445,4.36566,4.3302,4.4299,4.68127,5.13018,5.87506,7.13443,9.47298,14.9362,132.282,67.0962,31.4441,19.3536,14.0839,11.291,9.64938,8.64524,8.04655,7.74133
1,0,0,200.284,0.294708,-0.132726,4.26965,4.23554,4.33367,4.58025,5.0202,5.75015,6.98443,9.27698,14.6357,131.446,67.1407,31.6817,19.5458,14.2371,11.4194,9.76226,8.74827,8.14381,7.8361
1,0,0,200.494,0.311559,-0.130092,4.16614,4.13477,4.23254,4.47562,4.90833,5.6261,6.8404,9.10013,14.4047,130.106,66.6066,31.7345,19.6716,14.3611,11.5341,9.86906,8.84995,8.24298,7.93536
1,0,0,200.711,0.32933,-0.126172,4.05652,4.02878,4.12692,4.36725,4.79358,5.50053,6.69787,8.93239,14.2148,128.43,65.7065,31.667,19.7538,14.4666,11.6405,9.9729,8.95179,8.34454,8.03891
1,0,0,200.926,0.347794,-0.121597,3.9426,3.91879,4.01752,4.25519,4.67542,5.37183,6.55289,8.76458,14.0382,126.589,64.6522,31.5464,19.8164,14.5641,11.7441,10.0764,9.05495,8.44865,8.14597
1,0,0,201.136,0.366694,-0.116903,3.82617,3.80621,3.90541,4.1402,4.55391,5.2392,6.40297,8.59025,13.8527,124.73,63.6107,31.4247,19.8786,14.6623,11.8489,10.1817,9.16013,8.55502,8.25564
1,0,0,201.341,0.385818,-0.112422,3.70867,3.69226,3.79156,4.02304,4.4295,5.10257,6.24711,8.40589,13.6447,122.948,62.6784,31.334,19.9521,14.7663,11.9576,10.2898,9.26749,8.66318,8.36685
1,0,0,201.542,0.404958,-0.108293,3.59143,3.57816,3.67709,3.90469,4.30319,4.96283,6.08602,8.21126,13.4098,121.287,61.8881,31.2847,20.0405,14.8776,12.0702,10.4002,9.37637,8.77234,8.47858
1,0,0,201.742,0.423935,-0.104586,3.47552,3.4649,3.56311,3.78638,4.17624,4.82148,5.92146,8.00873,13.1509,119.75,61.2324,31.2732,20.142,14.9945,12.1857,10.5121,9.48582,8.88141,8.58975
1,0,0,201.941,0.442678,-0.10126,3.36127,3.353,3.45004,3.66857,4.04936,4.67945,5.75473,7.80025,12.8717,118.326,60.6889,31.2931,20.2538,15.1157,12.3031,10.6246,9.59512,8.98981,8.69986
1,0,0,202.139,0.461085,-0.0982496,3.24924,3.24298,3.33864,3.55222,3.92368,4.53822,5.58774,7.58899,12.5792,116.993,60.2312,31.3343,20.3716,15.2388,12.4204,10.7364,9.70321,9.09674,8.80824
1,0,0.4,202.336,0.479121,-0.0954229,3.13968,3.13516,3.22928,3.43774,3.79962,4.39819,5.42142,7.37685,12.278,115.73,59.834,31.3893,20.4925,15.3618,12.5369,10.8467,9.80975,9.20184,8.91452
1,0,0.4,202.496,0.497035,-0.0951578,3.03159,3.0274,3.11841,3.31985,3.6694,4.24759,5.23583,7.12408,11.8509,115.163,60.0923,31.6808,20.7144,15.5369,12.6834,10.9752,9.92699,9.31256,9.02228
1,0,0.4,202.575,0.515518,-0.101452,2.92203,2.9147,2.99893,3.1886,3.51908,4.06563,4.9976,6.76668,11.12,116.296,62.0452,32.6141,21.2162,15.8598,12.9173,11.1585,10.0788,9.44369,9.13922
1,0,0,202.62,0.534821,-0.113033,2.80911,2.79639,2.87115,3.04576,3.35236,3.85964,4.72082,6.33797,10.2071,118.643,65.4703,34.1377,21.9746,16.3177,13.2313,11.3926,10.2635,9.59522,9.26695
1,0,0,202.672,0.55512,-0.127532,2.69125,2.67224,2.73654,2.89474,3.17554,3.64063,4.42627,5.88303,9.25901,27.7883,69.868,36.1026,22.9221,16.8738,13.6037,11.6644,10.4735,9.76389,9.40558
1,0,0,202.805,0.575999,-0.138842,2.56885,2.54565,2.60159,2.74591,3.00455,3.43344,4.15521,5.48117,8.48371,22.4077,73.4839,37.8344,23.7716,17.3796,13.9479,11.9199,10.6751,9.92969,9.54602
1,0,0,202.953,0.597438,-0.145443,2.44128,2.41638,2.46661,2.60007,2.84073,3.24005,3.9108,5.13634,7.87426,19.6036,75.7315,39.0592,24.4138,17.7819,14.2339,12.1414,10.857,10.0859,9.68481
1,0,0,203.12,0.619502,-0.148634,2.30859,2.28375,2.32986,2.45441,2.67957,3.05343,3.68061,4.82349,7.35861,17.7912,76.9463,39.8771,24.8927,18.1041,14.476,12.3375,11.0247,10.2356,9.8231
1,0,0,203.303,0.642186,-0.149242,2.17114,2.14758,2.19068,2.30749,2.51878,2.86968,3.45797,4.52889,6.89851,16.4805,77.3737,40.3677,25.2402,18.3631,14.6838,12.514,11.1818,10.3806,9.96147
1,0,0,203.497,0.665487,-0.147871,2.02933,2.00781,2.04858,2.15833,2.35663,2.68573,3.23764,4.24268,6.46793,15.4389,77.2345,40.614,25.4893,18.5748,14.8662,12.6766,11.3316,10.523,10.1007
1,0,0,203.697,0.68926,-0.145219,1.88437,1.86523,1.90402,2.00702,2.19263,2.50043,3.01697,3.95879,6.04982,14.531,76.7299,40.6966,25.6709,18.7541,15.0315,12.8298,11.4767,10.6638,10.241
1,0,0,203.898,0.713328,-0.141857,1.73755,1.72098,1.75778,1.85403,2.02692,2.31348,2.79455,3.67359,5.63279,13.6667,76.0357,40.689,25.8143,18.9146,15.1865,12.9776,11.619,10.8038,10.3819
1,0,-0.4,204.098,0.737508,-0.138205,1.59018,1.57599,1.61075,1.7001,1.86008,2.12509,2.57043,3.38555,5.21083,12.7929,75.2765,40.6444,25.94,19.0661,15.3367,13.1223,11.7599,10.9433,10.5231
1,0,-0.4,204.263,0.761337,-0.131741,1.44455,1.43329,1.46658,1.54987,1.69815,1.94348,2.35635,3.11526,4.83079,12.2129,73.7749,40.251,25.908,19.1346,15.4377,13.2363,11.881,11.0707,10.6582
1,0,-0.4,204.352,0.783824,-0.117918,1.30615,1.29916,1.33261,1.41202,1.55188,1.78293,2.17334,2.8983,4.57613,12.602,70.4062,38.9958,25.4794,18.9899,15.4113,13.2692,11.9496,11.1654,10.776
1,0,-0.4,204.404,0.804596,-0.0987026,1.17819,1.17581,1.21027,1.2872,1.4209,1.64151,2.01669,2.72405,4.42309,14.3945,65.917,37.2339,24.7949,18.6988,15.293,13.2416,11.9778,11.234,10.8792
1,0,-0.4,204.413,0.823395,-0.0763952,1.06274,1.06476,1.1004,1.17554,1.30438,1.51704,1.88162,2.58296,4.35193,20.8564,61.0937,35.3176,24.0033,18.3349,15.1243,13.1781,11.9803,11.2848,10.9716
1,0,-0.4,204.37,0.839986,-0.0526058,0.961426,0.967255,1.004,1.0777,1.20273,1.40924,1.76697,2.47159,4.35938,98.0157,56.4249,33.4473,23.1954,17.9452,14.9318,13.0948,11.9669,11.3232,11.0548
1,0,-0.4,204.276,0.854212,-0.0282871,0.875092,0.884186,0.921844,0.994537,1.11658,1.3187,1.67305,2.39006,4.4558,92.1685,52.1529,31.7136,22.4167,17.5554,14.731,13.001,11.9429,11.3519,11.1296
1,0,-0.4,204.15,0.866013,-0.00456065,0.803955,0.815704,0.854218,0.926147,1.04614,1.24561,1.59981,2.33812,4.65481,86.3217,48.4199,30.1722,21.7004,17.1859,14.5345,12.9047,11.9134,11.3732,11.1962
1,0,-0.4,203.986,0.875437,0.0179241,0.747498,0.761444,0.800812,0.872437,0.991364,1.18991,1.54742,2.31648,4.98105,80.6087,45.241,28.8316,21.0577,16.8454,14.3486,12.8101,11.8805,11.3883,11.2544
0,0,-0.4,203.802,0.882528,0.0398224,0.705383,0.721375,0.761841,0.833988,0.953324,1.15375,1.5201,2.33588,5.52374,74.889,42.4375,27.6184,20.4577,16.5184,14.1643,12.7119,11.8413,11.3957,11.3039
0,0,-0.4,203.397,0.887187,0.0608729,0.678131,0.696136,0.738159,0.81192,0.933685,1.13937,1.52148,2.40473,6.41506,69.6222,39.988,26.5289,19.9021,16.2068,13.9834,12.611,11.7961,11.3947,11.3436
0,0,0,202.819,0.889333,0.0809162,0.666168,0.68631,0.730621,0.807312,0.933899,1.14915,1.5558,2.53416,7.94714,64.9119,37.8446,25.5474,19.3861,15.9093,13.805,12.5067,11.744,11.3845,11.3722
1,0,0,202.243,0.888972,0.100002,0.669525,0.692139,0.739624,0.820984,0.95517,1.18517,1.6273,2.73814,11.0302,60.7018,35.9479,24.6524,18.9017,15.6218,13.6271,12.3978,11.6843,11.3645,11.3892
1,0,0,201.942,0.886241,0.117284,0.687286,0.712738,0.764313,0.851959,0.996582,1.24635,1.73505,3.01894,93.9562,57.1096,34.3314,23.8672,18.4641,15.3549,13.4565,12.2887,11.6194,11.3355,11.3936
1,0,0,201.864,0.881073,0.132978,0.71994,0.748779,0.805542,0.901367,1.05978,1.33546,1.88435,3.3941,90.1609,54.0169,32.9292,23.1653,18.0614,15.1017,13.2892,12.1768,11.5473,11.2959,11.3842
1,0,0,201.846,0.873378,0.147313,0.768066,0.800964,0.864258,0.970581,1.14664,1.45535,2.0806,3.88471,86.6264,51.324,31.6911,22.5259,17.6833,14.8567,13.1214,12.0594,11.4662,11.2443,11.3598
1,0,0,201.869,0.863139,0.159797,0.831787,0.869415,0.940613,1.05972,1.2574,1.60641,2.32491,4.49967,83.4345,49.0383,30.6193,21.9537,17.3338,14.6225,12.9551,11.9374,11.3763,11.18,11.319
1,0,0,201.934,0.850357,0.170192,0.911041,0.954132,1.03455,1.16879,1.39191,1.78842,2.61689,5.24386,80.6345,47.1366,29.7038,21.4467,17.0126,14.3994,12.7904,11.8108,11.277,11.1022,11.2603
1,0,0,202.029,0.835103,0.178717,1.00545,1.05467,1.14573,1.29728,1.54986,2.00129,2.95703,6.12431,78.1837,45.5368,28.9091,20.9895,16.7123,14.1832,12.6247,11.6781,11.1677,11.0107,11.1838
1,0,0,202.185,0.817418,0.185498,1.11465,1.17078,1.27374,1.44498,1.73073,2.24397,3.3429,7.13956,76.0742,44.1984,28.2183,20.5752,16.4296,13.9723,12.4571,11.5387,11.0478,10.9052,11.0894
1,0,0,202.383,0.797201,0.189461,1.23904,1.3024,1.41821,1.61072,1.93228,2.51173,3.76196,8.22233,74.4899,43.2177,27.6761,20.2277,16.1783,13.7749,12.2925,11.3953,10.9181,10.7844,10.974
1,0,0,202.614,0.774526,0.19082,1.37796,1.44882,1.57819,1.79318,2.15253,2.8012,4.20702,9.32983,73.3738,42.5352,27.2567,19.9347,15.952,13.5873,12.1287,11.2464,10.7781,10.6485,10.8384
1,0,0,202.864,0.749517,0.19019,1.53061,1.60919,1.75272,1.9913,2.39032,3.11086,4.6748,10.4432,72.5973,42.0605,26.9191,19.6754,15.7388,13.4026,11.9619,11.0902,10.6272,10.4984,10.6845
1,0,0,203.115,0.722366,0.188357,1.69592,1.78244,1.94077,2.20413,2.6445,3.43944,5.16437,11.5695,72.0122,41.698,26.6203,19.4284,15.5272,13.2141,11.7882,10.9249,10.4652,10.3352,10.5151
1,0,0.4,203.354,0.693283,0.186189,1.87283,1.96759,2.14148,2.43085,2.91473,3.78781,5.68114,12.7535,71.4573,41.3423,26.3132,19.1701,15.3039,13.0144,11.6033,10.7486,10.2921,10.1604,10.3334
1,0,0.4,203.554,0.662964,0.181466,2.05618,2.15833,2.34677,2.66077,3.18552,4.13041,6.17054,13.7191,71.332,41.2765,26.1288,18.9697,15.1105,12.8301,11.4254,10.5735,10.1157,9.978,10.1398
1,0,0.4,203.676,0.63268,0.168669,2.23584,2.34131,2.53883,2.86911,3.41983,4.40445,6.49518,13.7941,72.627,42.2605,26.4104,19.0046,15.0508,12.727,11.2978,10.428,9.95328,9.79623,9.93329
1,0,0.4,203.743,0.603002,0.150428,2.40939,2.51454,2.71633,3.05547,3.61952,4.61787,6.68908,13.3658,74.8186,44.0794,27.0571,19.2184,15.0916,12.6855,11.2097,10.3075,9.80556,9.62072,9.72498
1,0,0.4,203.741,0.574275,0.12977,2.57617,2.67831,2.88095,3.22397,3.79309,4.78982,6.80789,12.8189,77.3753,46.4602,27.9469,19.5447,15.194,12.6823,11.1472,10.2053,9.67102,9.45486,9.5236
1,0,0.4,203.663,0.546722,0.108288,2.73581,2.83313,3.03412,3.37762,3.94679,4.93374,6.88616,12.3082,80.0001,49.2173,29.0054,19.9435,15.3345,12.703,11.1018,10.1168,9.54846,9.3002,9.33356
1,0,0.4,203.516,0.520472,0.0869549,2.88818,2.97931,3.17703,3.51884,4.085,5.05832,6.94338,11.8758,82.5388,52.2105,30.1851,20.3898,15.4987,12.7387,11.0683,10.0389,9.43665,9.15704,9.15656
1,0,0.4,203.311,0.495626,0.066346,3.03296,3.11702,3.31043,3.64921,4.21065,5.16855,6.98965,11.5227,84.9085,55.1818,31.4497,20.8653,15.6763,12.7836,11.0432,9.96974,9.33456,9.02515,8.99304
1,0,0.4,203.063,0.472244,0.046891,3.17004,3.24655,3.43497,3.76987,4.32562,5.26791,7.03115,11.241,87.0625,57.7983,32.7669,21.3564,15.8599,12.8335,11.0237,9.90767,9.24103,8.90402,8.84293
1,0,0.4,202.786,0.450328,0.0287951,3.29941,3.3681,3.55118,3.88168,4.43143,5.35891,7.07097,11.0188,88.9757,60.0729,34.1037,21.8503,16.0436,12.8847,11.0076,9.85123,9.1553,8.79279,8.70547
1,0,0.4,202.495,0.429967,0.0121191,3.42044,3.48129,3.65881,3.98477,4.52852,5.4424,7.10975,10.8452,31.0107,62.0223,35.4313,22.336,16.2223,12.9351,10.9941,9.79963,9.07693,8.69128,8.58044
1,0,0.4,202.201,0.411118,-0.00305575,3.53329,3.58649,3.75854,4.08009,4.61832,5.52007,7.14913,10.7128,26.5363,63.6622,36.7143,22.8022,16.391,12.9817,10.9811,9.75179,9.00475,8.59851,8.46677
1,0,0.4,201.917,0.393814,-0.0166647,3.63763,3.68344,3.8504,4.16782,4.70111,5.59238,7.18942,10.6145,24.1721,65.003,37.9225,23.2384,16.5456,13.023,10.9677,9.70712,8.93832,8.51401,8.36401
1,0,0.4,201.651,0.378047,-0.0285417,3.73325,3.77231,3.93454,4.24826,4.7773,5.65981,7.23091,10.5459,22.6721,66.0557,39.0222,23.6339,16.6822,13.0569,10.9528,9.66481,8.8772,8.43719,8.27155
1,0,0.4,201.41,0.3638,-0.0388262,3.82013,3.85306,4.01108,4.32159,4.84716,5.72301,7.27379,10.503,21.6611,66.8308,39.9878,23.9794,16.7975,13.0819,10.9358,9.62437,8.82096,8.36771,8.18881
1,0,0,201.201,0.351079,-0.0475275,3.89798,3.92554,4.07996,4.38793,4.91103,5.78214,7.31761,10.4821,20.9705,67.3387,40.7953,24.2675,16.8886,13.0971,10.9163,9.58549,8.76923,8.30523,8.11539
1,0,0,201.045,0.339874,-0.0545875,3.96674,3.98978,4.14137,4.4477,4.96952,5.83794,7.36348,10.4835,20.5209,67.5805,41.4173,24.4867,16.9516,13.1006,10.8929,9.54757,8.72144,8.24926,8.05094
1,0,0,201.017,0.330149,-0.0594065,4.02628,4.04626,4.19632,4.50232,5.02475,5.89381,7.41776,10.5184,20.3234,67.4876,41.7515,24.6,16.9695,13.0833,10.8604,9.50717,8.67551,8.19839,7.99463
1,0,0,201.096,0.321726,-0.0617763,4.07751,4.09601,4.24609,4.55356,5.07906,5.95334,7.48536,10.5964,20.3872,67.0287,41.7308,24.5831,16.9306,13.0386,10.8146,9.46127,8.62932,8.15103,7.9451
1,0,0,201.236,0.314662,-0.0617048,4.11996,4.1387,4.29044,4.60127,5.13256,6.01686,7.56692,10.7188,20.7133,66.2072,41.3747,24.4322,16.8335,12.9661,10.7555,9.40997,8.58286,8.10736,7.90262
1,0,0,201.426,0.308924,-0.0591986,4.15384,4.17456,4.32965,4.64587,5.18595,6.08503,7.66365,10.8886,21.3295,65.0364,40.7115,24.1501,16.6796,12.8664,10.6833,9.35342,8.53616,8.06721,7.86697
1,0,0,201.657,0.304459,-0.0543367,4.17947,4.20401,4.36426,4.68794,5.23953,6.1584,7.77684,11.1081,22.2935,63.5473,39.7836,23.7509,16.4746,12.7423,10.5991,9.29225,8.48938,8.03055,7.83801
1,0,0,201.913,0.301122,-0.047249,4.19803,4.22797,4.39496,4.72789,5.29372,6.23729,7.90662,11.3798,23.7042,61.7895,38.6479,23.258,16.228,12.598,10.5055,9.2276,8.44321,7.99738,7.81522
1,0,0,202.178,0.298798,-0.0385315,4.21039,4.24704,4.42194,4.76569,5.34803,6.32068,8.05065,11.7006,25.7348,59.8406,37.3806,22.7062,15.9549,12.4412,10.4066,9.16178,8.39872,7.96814,7.7984
1,0,0,202.435,0.297277,-0.0288784,4.21811,4.26215,4.44574,4.80128,5.40176,6.40634,8.20419,12.0598,28.7472,57.8088,36.0767,22.1384,15.6744,12.2818,10.3077,9.09755,8.35712,7.94304,7.7868
1,0,0,202.674,0.296295,-0.019148,4.22302,4.2745,4.46699,4.83445,5.45341,6.49062,8.35972,12.4385,81.0084,55.8164,34.8326,21.5985,15.4068,12.1301,10.2144,9.03801,8.31961,7.92184,7.77917
1,0,0,202.895,0.295466,-0.00994128,4.22739,4.28604,4.48691,4.86575,5.50229,6.57118,8.51065,12.8179,78.6195,53.9597,33.7159,21.1158,15.1658,11.9931,10.13,8.98427,8.28595,7.90317,7.77319
1,0,0,203.102,0.294479,-0.00174349,4.23312,4.29813,4.50662,4.89587,5.5487,6.64742,8.65332,13.1844,76.4614,52.2778,32.7443,20.6979,14.955,11.872,10.0546,8.93586,8.25531,7.88565,7.76691
1,0,0,203.303,0.29307,0.0053795,4.24164,4.31229,4.52762,4.92644,5.59459,6.72125,8.78983,13.5381,74.5069,50.758,31.8975,20.3346,14.769,11.7633,9.98578,8.89055,8.2257,7.86758,7.75851
1,0,0,203.501,0.291026,0.0115936,4.25412,4.32984,4.55156,4.95962,5.64234,6.79564,8.92493,13.8878,72.7014,49.3674,31.1427,20.0108,14.5995,11.6619,9.92009,8.84574,8.19492,7.84717,7.74667
1,0,0,203.698,0.288213,0.017186,4.27136,4.35182,4.57977,4.9968,5.69388,6.87347,9.0631,14.2425,70.9972,48.071,30.4495,19.7121,14.4392,11.5636,9.85432,8.79938,8.16132,7.82309,7.73041
1,0,0.4,203.894,0.284612,0.0224322,4.29343,4.37843,4.6125,5.03847,5.74998,6.95656,9.20716,14.6102,69.3643,46.8409,29.795,19.4286,14.2832,11.4656,9.78689,8.75043,8.12444,7.79506,7.70956
1,0,0.4,204.053,0.280451,0.0248764,4.31865,4.40611,4.64389,5.07559,5.79684,7.02117,9.31096,14.8581,68.1236,45.9342,29.3536,19.2534,14.1812,11.3972,9.73637,8.7107,8.09171,7.767,7.68503
1,0,0.4,204.132,0.276423,0.0205067,4.34239,4.42685,4.66185,5.09054,5.80725,7.0225,9.28898,14.7368,67.8282,45.787,29.4154,19.3511,14.2221,11.4117,9.73703,8.70274,8.07761,7.74759,7.6601
0,0,0.4,204.177,0.272817,0.0107344,4.36336,4.44048,4.66759,5.08604,5.78673,6.9718,9.1666,14.3363,68.2768,46.223,29.8576,19.6758,14.3825,11.4961,9.78146,8.72272,8.08071,7.73732,7.63733
0,0,0.4,203.917,0.269867,-0.00222224,4.38081,4.44789,4.66379,5.06744,5.74513,6.88792,8.98427,13.7941,69.3013,47.0262,30.5361,20.1678,14.6303,11.6323,9.8586,8.76459,8.09827,7.73604,7.61922
0,0,0.4,203.518,0.267749,-0.0172207,4.39417,4.44948,4.65215,5.03828,5.68915,6.78352,8.76987,13.2015,70.8443,48.0539,31.3576,20.7779,14.9459,11.8085,9.96166,8.82433,8.12883,7.74408,7.60759
0,0,0.4,203.07,0.266617,-0.0335113,4.40282,4.44524,4.63341,5.00058,5.62273,6.66575,8.53878,12.6035,72.9106,49.2273,32.2736,21.4432,15.3197,12.0188,10.0876,8.90027,8.1717,7.76195,7.60384
0,0,0.4,202.571,0.266594,-0.0505659,4.40617,4.4351,4.60816,4.9557,5.54819,6.53896,8.30049,12.0235,75.5595,50.4953,33.2511,22.1419,15.7452,12.2601,10.2343,8.9915,8.22649,7.78989,7.60899
0,0,0.4,202.023,0.267751,-0.0678512,4.40382,4.41911,4.57687,4.9045,5.46713,6.40632,8.06079,11.4726,78.9081,51.8171,34.2636,22.8594,16.2185,12.5299,10.4,9.09724,8.29295,7.82784,7.62349
0,0,0.4,201.427,0.270098,-0.085057,4.39561,4.39734,4.53986,4.8476,5.38077,6.27,7.82323,10.9553,23.4947,53.1623,35.2914,23.5852,16.7233,12.8252,10.5833,9.21629,8.37077,7.87581,7.64734
0,0,0.4,200.789,0.273659,-0.102103,4.38132,4.36974,4.49719,4.78543,5.28997,6.13156,7.58989,10.472,20.2028,54.5039,36.3165,24.3085,17.2264,13.1439,10.7829,9.34787,8.45929,7.93362,7.68066
0,0,0.4,200.116,0.278478,-0.118787,4.36046,4.336,4.44887,4.7183,5.19549,5.99168,7.36174,10.0216,18.1774,55.8184,37.3209,25.0182,17.7205,13.4835,10.9972,9.49122,8.55784,8.00104,7.72353
0,0,0.4,199.415,0.284543,-0.134922,4.33288,4.29617,4.39522,4.64676,5.09785,5.85118,7.13982,9.60247,16.6787,57.0833,38.2895,25.7048,18.1987,13.8305,11.2239,9.64509,8.66574,8.07724,7.77544
0,0,0.4,198.694,0.29186,-0.150033,4.29811,4.25015,4.33621,4.57074,4.99706,5.71013,6.92408,9.21135,15.4928,58.3222,39.2069,26.359,18.6565,14.1643,11.4617,9.80815,8.78249,8.16197,7.83609
0,0,0.4,197.961,0.300367,-0.16434,4.25632,4.19801,4.27196,4.49045,4.89339,5.56897,6.71451,8.84592,14.5218,59.6638,40.0596,26.9714,19.0888,14.4811,11.7049,9.97898,8.9068,8.25461,7.90492
0,0,0.4,197.223,0.310092,-0.177769,4.20708,4.13948,4.20218,4.40562,4.78669,5.42754,6.5101,8.50857,13.7085,61.1184,40.84,27.5359,19.4915,14.7785,11.9371,10.1569,9.03803,8.35467,7.98183
0,0,0.4,196.488,0.321012,-0.190261,4.1503,4.07445,4.12689,4.31645,4.67723,5.28564,6.31026,8.20006,13.0182,62.6851,41.5386,28.0476,19.8604,15.0543,12.1548,10.3363,9.17541,8.46124,8.06622
0,0,0.4,195.762,0.33315,-0.201571,4.08552,4.00259,4.04594,4.22278,4.56458,5.1427,6.11417,7.91755,12.4258,64.3636,42.1486,28.5011,20.1936,15.3077,12.3571,10.5055,9.31827,8.57414,8.15759
0,0,0.4,195.05,0.346423,-0.211682,4.01286,3.92422,3.95953,4.12462,4.44867,4.99847,5.92816,7.65895,11.9145,66.156,42.6668,28.8929,20.4892,15.5371,12.5428,10.6634,9.45724,8.69281,8.25551
0,0,0.4,194.357,0.360814,-0.220791,3.93248,3.83931,3.86752,4.0218,4.32922,4.85536,5.75398,7.42204,11.4707,68.0693,43.0911,29.2226,20.7457,15.7416,12.7121,10.8095,9.58786,8.8129,8.35968
0,0,0.4,193.684,0.37633,-0.228921,3.84427,3.74767,3.76971,3.91406,4.20861,4.71916,5.5906,7.20455,11.0835,70.1163,43.4223,29.4908,20.9633,15.9213,12.8654,10.944,9.71017,8.92713,8.46824
0,0,0.4,192.963,0.393135,-0.237484,3.7484,3.64854,3.66486,3.80285,4.08844,4.5832,5.4268,6.9851,10.6897,72.7871,43.8016,29.7881,21.197,16.1097,13.0232,11.0807,9.83322,9.04132,8.57705
0,0,0.4,192.207,0.410679,-0.239695,3.6452,3.54381,3.5582,3.6909,3.96628,4.44343,5.25592,6.75069,10.2556,76.7652,44.3284,30.1781,21.4856,16.3306,13.2004,11.2297,9.96347,9.15968,8.68771
0,0,0.4,191.451,0.428093,-0.24135,3.53885,3.43947,3.45238,3.57981,3.84509,4.30482,5.0866,6.51842,9.83232,82.2482,44.8745,30.5804,21.781,16.5551,13.3792,11.3798,10.0941,9.27767,8.79784
0,0,0,190.764,0.445492,-0.240852,3.4306,3.33471,3.34752,3.47122,3.72843,4.17385,4.93011,6.3117,9.48504,88.8459,45.2176,30.8502,21.997,16.7319,13.5288,11.5108,10.2127,9.38798,8.90372
0,0,0,190.173,0.4628,-0.238008,3.32095,3.22999,3.24406,3.36559,3.61677,4.05071,4.78676,6.13078,9.20997,97.3167,45.3741,30.9718,22.124,16.8551,13.6451,11.6201,10.3173,9.4896,9.00448
0,0,0,189.737,0.479895,-0.232782,3.21094,3.12615,3.14275,3.26351,3.51032,3.93559,4.6568,5.97539,9.00363,189.151,45.3274,30.9417,22.1598,16.9228,13.7262,11.7064,10.4066,9.58154,9.09968
0,0,0,189.414,0.496695,-0.225691,3.10162,3.02394,3.04388,3.16485,3.4089,3.82809,4.53918,5.84305,8.85828,186.051,45.0795,30.776,22.1133,16.9398,13.7747,11.7715,10.4814,9.66407,9.18941
0,0,0,189.15,0.513161,-0.216824,2.99384,2.92374,2.94775,3.06995,3.31269,3.72812,4.43336,5.73183,8.77054,183.714,44.6391,30.4917,21.9939,16.9113,13.7934,11.8168,10.5428,9.73753,9.2737
0,0,0,188.933,0.529257,-0.206125,2.88786,2.82591,2.85464,2.97894,3.22166,3.63544,4.33873,5.64046,8.74042,182.033,44.0165,30.103,21.8101,16.8419,13.7854,11.8438,10.5919,9.80256,9.35291
0,0,0,188.755,0.54496,-0.193723,2.78419,2.73076,2.76472,2.89187,3.1357,3.54972,4.2543,5.56829,8.76998,180.929,43.2279,29.625,21.5707,16.7368,13.7539,11.8546,10.6299,9.8603,9.42757
0,0,0,188.607,0.560207,-0.179777,2.6835,2.63879,2.67837,2.80898,3.05483,3.47052,4.17986,5.51531,8.86386,180.336,42.2976,29.0742,21.2855,16.6015,13.7018,11.8508,10.6579,9.91148,9.4982
0,0,0,188.479,0.574986,-0.164593,2.58617,2.55022,2.59554,2.7299,2.97845,3.39739,4.11478,5.48093,9.0294,180.186,41.2576,28.4689,20.9656,16.4429,13.6331,11.8356,10.6777,9.95718,9.5658
